"","SalePrice","YearBuilt","YrSold","MonthSold","Size.sqf.","Floor","HallwayType","HeatingType","AptManageType","N_Parkinglot.Ground.","N_Parkinglot.Basement.","TimeToBusStop","TimeToSubway","N_APT","N_manager","N_elevators","SubwayStation","N_FacilitiesNearBy.PublicOffice.","N_FacilitiesNearBy.Hospital.","N_FacilitiesNearBy.Dpartmentstore.","N_FacilitiesNearBy.Mall.","N_FacilitiesNearBy.ETC.","N_FacilitiesNearBy.Park.","N_SchoolNearBy.Elementary.","N_SchoolNearBy.Middle.","N_SchoolNearBy.High.","N_SchoolNearBy.University.","N_FacilitiesInApt","N_FacilitiesNearBy.Total.","N_SchoolNearBy.Total."
"107",63716,1992,2009,9,640,4,"corridor","individual_heating","management_in_trust","200.0","0.0","5min~10min","10min~15min","3.0","5.0","10.0","Myung-duk","7.0",1,"1.0","1.0","5.0","1.0","4.0","3.0","5.0","5.0",3,"16.0","17.0"
"108",77876,1993,2009,9,644,2,"mixed","individual_heating","management_in_trust","523.0","536.0","0~5min","15min~20min","8.0","8.0","20.0","Myung-duk","6.0",2,"0.0","1.0","5.0","0.0","4.0","3.0","5.0","5.0",4,"14.0","17.0"
"109",64601,1992,2009,9,640,8,"corridor","individual_heating","management_in_trust","200.0","0.0","5min~10min","10min~15min","3.0","5.0","10.0","Myung-duk","7.0",1,"1.0","1.0","5.0","1.0","4.0","3.0","5.0","5.0",3,"16.0","17.0"
"110",39380,1992,2009,10,355,8,"corridor","individual_heating","management_in_trust","200.0","0.0","5min~10min","10min~15min","3.0","5.0","10.0","Myung-duk","7.0",1,"1.0","1.0","5.0","1.0","4.0","3.0","5.0","5.0",3,"16.0","17.0"
"111",63716,1992,2009,10,644,11,"corridor","individual_heating","management_in_trust","200.0","0.0","5min~10min","10min~15min","3.0","5.0","10.0","Myung-duk","7.0",1,"1.0","1.0","5.0","1.0","4.0","3.0","5.0","5.0",3,"16.0","17.0"
"112",61946,1992,2009,10,640,11,"corridor","individual_heating","management_in_trust","200.0","0.0","5min~10min","10min~15min","3.0","5.0","10.0","Myung-duk","7.0",1,"1.0","1.0","5.0","1.0","4.0","3.0","5.0","5.0",3,"16.0","17.0"
"113",82300,1993,2009,10,644,18,"mixed","individual_heating","management_in_trust","523.0","536.0","0~5min","15min~20min","8.0","8.0","20.0","Myung-duk","6.0",2,"0.0","1.0","5.0","0.0","4.0","3.0","5.0","5.0",4,"14.0","17.0"
"114",63716,1992,2009,10,576,8,"corridor","individual_heating","management_in_trust","200.0","0.0","5min~10min","10min~15min","3.0","5.0","10.0","Myung-duk","7.0",1,"1.0","1.0","5.0","1.0","4.0","3.0","5.0","5.0",3,"16.0","17.0"
"115",62831,1992,2009,10,576,14,"corridor","individual_heating","management_in_trust","200.0","0.0","5min~10min","10min~15min","3.0","5.0","10.0","Myung-duk","7.0",1,"1.0","1.0","5.0","1.0","4.0","3.0","5.0","5.0",3,"16.0","17.0"
"116",35840,1992,2009,10,355,11,"corridor","individual_heating","management_in_trust","200.0","0.0","5min~10min","10min~15min","3.0","5.0","10.0","Myung-duk","7.0",1,"1.0","1.0","5.0","1.0","4.0","3.0","5.0","5.0",3,"16.0","17.0"
"117",68141,1997,2009,11,558,9,"mixed","individual_heating","management_in_trust","82.0","56.0","5min~10min","15min~20min","1.0","2.0","4.0","Chil-sung-market","7.0",1,"2.0","1.0","1.0","1.0","4.0","0.0","0.0","3.0",5,"13.0","7.0"
"118",78761,1993,2009,11,644,8,"mixed","individual_heating","management_in_trust","523.0","536.0","0~5min","15min~20min","8.0","8.0","20.0","Myung-duk","6.0",2,"0.0","1.0","5.0","0.0","4.0","3.0","5.0","5.0",4,"14.0","17.0"
"119",53097,1992,2009,11,576,1,"corridor","individual_heating","management_in_trust","200.0","0.0","5min~10min","10min~15min","3.0","5.0","10.0","Myung-duk","7.0",1,"1.0","1.0","5.0","1.0","4.0","3.0","5.0","5.0",3,"16.0","17.0"
"120",76991,1997,2009,12,644,8,"mixed","individual_heating","management_in_trust","82.0","56.0","5min~10min","15min~20min","1.0","2.0","4.0","Chil-sung-market","7.0",1,"2.0","1.0","1.0","1.0","4.0","0.0","0.0","3.0",5,"13.0","7.0"
"121",75221,1997,2009,12,644,14,"mixed","individual_heating","management_in_trust","82.0","56.0","5min~10min","15min~20min","1.0","2.0","4.0","Chil-sung-market","7.0",1,"2.0","1.0","1.0","1.0","4.0","0.0","0.0","3.0",5,"13.0","7.0"
"122",79646,1993,2009,12,644,8,"mixed","individual_heating","management_in_trust","523.0","536.0","0~5min","15min~20min","8.0","8.0","20.0","Myung-duk","6.0",2,"0.0","1.0","5.0","0.0","4.0","3.0","5.0","5.0",4,"14.0","17.0"
"123",57079,1992,2009,12,576,11,"corridor","individual_heating","management_in_trust","200.0","0.0","5min~10min","10min~15min","3.0","5.0","10.0","Myung-duk","7.0",1,"1.0","1.0","5.0","1.0","4.0","3.0","5.0","5.0",3,"16.0","17.0"
"124",61946,1992,2009,12,576,11,"corridor","individual_heating","management_in_trust","200.0","0.0","5min~10min","10min~15min","3.0","5.0","10.0","Myung-duk","7.0",1,"1.0","1.0","5.0","1.0","4.0","3.0","5.0","5.0",3,"16.0","17.0"
"125",38053,1992,2009,12,355,10,"corridor","individual_heating","management_in_trust","200.0","0.0","5min~10min","10min~15min","3.0","5.0","10.0","Myung-duk","7.0",1,"1.0","1.0","5.0","1.0","4.0","3.0","5.0","5.0",3,"16.0","17.0"
"126",61946,1992,2009,12,576,11,"corridor","individual_heating","management_in_trust","200.0","0.0","5min~10min","10min~15min","3.0","5.0","10.0","Myung-duk","7.0",1,"1.0","1.0","5.0","1.0","4.0","3.0","5.0","5.0",3,"16.0","17.0"
"127",66371,1985,2010,1,587,6,"corridor","individual_heating","self_management","80.0","76.0","0~5min","5min~10min","1.0","2.0","2.0","Daegu","5.0",1,"2.0","1.0","2.0","1.0","2.0","1.0","1.0","0.0",3,"12.0","4.0"
"128",55752,1992,2010,1,576,5,"corridor","individual_heating","management_in_trust","200.0","0.0","5min~10min","10min~15min","3.0","5.0","10.0","Myung-duk","7.0",1,"1.0","1.0","5.0","1.0","4.0","3.0","5.0","5.0",3,"16.0","17.0"
"129",38938,1992,2010,1,355,10,"corridor","individual_heating","management_in_trust","200.0","0.0","5min~10min","10min~15min","3.0","5.0","10.0","Myung-duk","7.0",1,"1.0","1.0","5.0","1.0","4.0","3.0","5.0","5.0",3,"16.0","17.0"
"130",34513,1992,2010,1,355,2,"corridor","individual_heating","management_in_trust","200.0","0.0","5min~10min","10min~15min","3.0","5.0","10.0","Myung-duk","7.0",1,"1.0","1.0","5.0","1.0","4.0","3.0","5.0","5.0",3,"16.0","17.0"
"131",61061,1992,2010,1,640,1,"corridor","individual_heating","management_in_trust","200.0","0.0","5min~10min","10min~15min","3.0","5.0","10.0","Myung-duk","7.0",1,"1.0","1.0","5.0","1.0","4.0","3.0","5.0","5.0",3,"16.0","17.0"
"132",68141,1992,2010,1,640,10,"corridor","individual_heating","management_in_trust","200.0","0.0","5min~10min","10min~15min","3.0","5.0","10.0","Myung-duk","7.0",1,"1.0","1.0","5.0","1.0","4.0","3.0","5.0","5.0",3,"16.0","17.0"
"133",64601,1997,2010,2,558,4,"mixed","individual_heating","management_in_trust","82.0","56.0","5min~10min","15min~20min","1.0","2.0","4.0","Chil-sung-market","7.0",1,"2.0","1.0","1.0","1.0","4.0","0.0","0.0","3.0",5,"13.0","7.0"
"134",78318,1997,2010,2,644,10,"mixed","individual_heating","management_in_trust","82.0","56.0","5min~10min","15min~20min","1.0","2.0","4.0","Chil-sung-market","7.0",1,"2.0","1.0","1.0","1.0","4.0","0.0","0.0","3.0",5,"13.0","7.0"
"135",38053,1992,2010,2,355,11,"corridor","individual_heating","management_in_trust","200.0","0.0","5min~10min","10min~15min","3.0","5.0","10.0","Myung-duk","7.0",1,"1.0","1.0","5.0","1.0","4.0","3.0","5.0","5.0",3,"16.0","17.0"
"136",39823,1992,2010,2,355,8,"corridor","individual_heating","management_in_trust","200.0","0.0","5min~10min","10min~15min","3.0","5.0","10.0","Myung-duk","7.0",1,"1.0","1.0","5.0","1.0","4.0","3.0","5.0","5.0",3,"16.0","17.0"
"137",82300,1992,2010,2,644,18,"mixed","individual_heating","self_management","142.0","79.0","5min~10min","15min~20min","3.0","4.0","8.0","Myung-duk","5.0",1,"1.0","1.0","1.0","0.0","3.0","3.0","4.0","4.0",3,"9.0","14.0"
"138",65486,1997,2010,3,558,5,"mixed","individual_heating","management_in_trust","82.0","56.0","5min~10min","15min~20min","1.0","2.0","4.0","Chil-sung-market","7.0",1,"2.0","1.0","1.0","1.0","4.0","0.0","0.0","3.0",5,"13.0","7.0"
"139",61946,1997,2010,3,558,7,"mixed","individual_heating","management_in_trust","82.0","56.0","5min~10min","15min~20min","1.0","2.0","4.0","Chil-sung-market","7.0",1,"2.0","1.0","1.0","1.0","4.0","0.0","0.0","3.0",5,"13.0","7.0"
"140",46902,1986,2010,3,451,5,"corridor","individual_heating","management_in_trust","100.0","18.0","0~5min","5min~10min","1.0","1.0","2.0","Sin-nam","5.0",1,"2.0","1.0","1.0","1.0","6.0","2.0","3.0","2.0",3,"11.0","13.0"
"141",56637,1986,2010,3,508,7,"corridor","individual_heating","management_in_trust","100.0","18.0","0~5min","5min~10min","1.0","1.0","2.0","Sin-nam","5.0",1,"2.0","1.0","1.0","1.0","6.0","2.0","3.0","2.0",3,"11.0","13.0"
"142",53097,1992,2010,3,576,12,"corridor","individual_heating","management_in_trust","200.0","0.0","5min~10min","10min~15min","3.0","5.0","10.0","Myung-duk","7.0",1,"1.0","1.0","5.0","1.0","4.0","3.0","5.0","5.0",3,"16.0","17.0"
"143",65044,1992,2010,3,576,11,"corridor","individual_heating","management_in_trust","200.0","0.0","5min~10min","10min~15min","3.0","5.0","10.0","Myung-duk","7.0",1,"1.0","1.0","5.0","1.0","4.0","3.0","5.0","5.0",3,"16.0","17.0"
"144",66371,1992,2010,3,640,15,"corridor","individual_heating","management_in_trust","200.0","0.0","5min~10min","10min~15min","3.0","5.0","10.0","Myung-duk","7.0",1,"1.0","1.0","5.0","1.0","4.0","3.0","5.0","5.0",3,"16.0","17.0"
"145",63716,1992,2010,3,640,2,"corridor","individual_heating","management_in_trust","200.0","0.0","5min~10min","10min~15min","3.0","5.0","10.0","Myung-duk","7.0",1,"1.0","1.0","5.0","1.0","4.0","3.0","5.0","5.0",3,"16.0","17.0"
"146",77876,1992,2010,3,644,4,"mixed","individual_heating","self_management","142.0","79.0","5min~10min","15min~20min","3.0","4.0","8.0","Myung-duk","5.0",1,"1.0","1.0","1.0","0.0","3.0","3.0","4.0","4.0",3,"9.0","14.0"
"147",79646,1992,2010,3,644,14,"mixed","individual_heating","self_management","142.0","79.0","5min~10min","15min~20min","3.0","4.0","8.0","Myung-duk","5.0",1,"1.0","1.0","1.0","0.0","3.0","3.0","4.0","4.0",3,"9.0","14.0"
"148",55309,1985,2010,4,587,5,"corridor","individual_heating","self_management","80.0","76.0","0~5min","5min~10min","1.0","2.0","2.0","Daegu","5.0",1,"2.0","1.0","2.0","1.0","2.0","1.0","1.0","0.0",3,"12.0","4.0"
"149",38938,1992,2010,4,355,2,"corridor","individual_heating","management_in_trust","200.0","0.0","5min~10min","10min~15min","3.0","5.0","10.0","Myung-duk","7.0",1,"1.0","1.0","5.0","1.0","4.0","3.0","5.0","5.0",3,"16.0","17.0"
"150",62831,1992,2010,4,576,11,"corridor","individual_heating","management_in_trust","200.0","0.0","5min~10min","10min~15min","3.0","5.0","10.0","Myung-duk","7.0",1,"1.0","1.0","5.0","1.0","4.0","3.0","5.0","5.0",3,"16.0","17.0"
"151",82035,1992,2010,4,644,18,"mixed","individual_heating","self_management","142.0","79.0","5min~10min","15min~20min","3.0","4.0","8.0","Myung-duk","5.0",1,"1.0","1.0","1.0","0.0","3.0","3.0","4.0","4.0",3,"9.0","14.0"
"152",38938,1992,2010,4,355,7,"corridor","individual_heating","management_in_trust","200.0","0.0","5min~10min","10min~15min","3.0","5.0","10.0","Myung-duk","7.0",1,"1.0","1.0","5.0","1.0","4.0","3.0","5.0","5.0",3,"16.0","17.0"
"153",53097,1985,2010,5,587,4,"corridor","individual_heating","self_management","80.0","76.0","0~5min","5min~10min","1.0","2.0","2.0","Daegu","5.0",1,"2.0","1.0","2.0","1.0","2.0","1.0","1.0","0.0",3,"12.0","4.0"
"154",56637,1986,2010,5,508,6,"corridor","individual_heating","management_in_trust","100.0","18.0","0~5min","5min~10min","1.0","1.0","2.0","Sin-nam","5.0",1,"2.0","1.0","1.0","1.0","6.0","2.0","3.0","2.0",3,"11.0","13.0"
"155",52477,1986,2010,5,508,3,"corridor","individual_heating","management_in_trust","100.0","18.0","0~5min","5min~10min","1.0","1.0","2.0","Sin-nam","5.0",1,"2.0","1.0","1.0","1.0","6.0","2.0","3.0","2.0",3,"11.0","13.0"
"156",73442,2005,2010,5,572,7,"mixed","individual_heating","management_in_trust","67.0","798.0","0~5min","5min~10min","8.0","6.0","0.0","Bangoge","5.0",2,"0.0","1.0","5.0","0.0","3.0","4.0","4.0","4.0",7,"13.0","15.0"
"157",75920,2005,2010,5,572,13,"mixed","individual_heating","management_in_trust","67.0","798.0","0~5min","5min~10min","8.0","6.0","0.0","Bangoge","5.0",2,"0.0","1.0","5.0","0.0","3.0","4.0","4.0","4.0",7,"13.0","15.0"
"158",73053,2005,2010,5,572,5,"mixed","individual_heating","management_in_trust","67.0","798.0","0~5min","5min~10min","8.0","6.0","0.0","Bangoge","5.0",2,"0.0","1.0","5.0","0.0","3.0","4.0","4.0","4.0",7,"13.0","15.0"
"159",74256,2005,2010,5,572,3,"mixed","individual_heating","management_in_trust","67.0","798.0","0~5min","5min~10min","8.0","6.0","0.0","Bangoge","5.0",2,"0.0","1.0","5.0","0.0","3.0","4.0","4.0","4.0",7,"13.0","15.0"
"160",75088,2005,2010,5,572,4,"mixed","individual_heating","management_in_trust","67.0","798.0","0~5min","5min~10min","8.0","6.0","0.0","Bangoge","5.0",2,"0.0","1.0","5.0","0.0","3.0","4.0","4.0","4.0",7,"13.0","15.0"
"161",75088,2005,2010,5,572,4,"mixed","individual_heating","management_in_trust","67.0","798.0","0~5min","5min~10min","8.0","6.0","0.0","Bangoge","5.0",2,"0.0","1.0","5.0","0.0","3.0","4.0","4.0","4.0",7,"13.0","15.0"
"162",75504,2005,2010,5,572,7,"mixed","individual_heating","management_in_trust","67.0","798.0","0~5min","5min~10min","8.0","6.0","0.0","Bangoge","5.0",2,"0.0","1.0","5.0","0.0","3.0","4.0","4.0","4.0",7,"13.0","15.0"
"163",75088,2005,2010,5,572,6,"mixed","individual_heating","management_in_trust","67.0","798.0","0~5min","5min~10min","8.0","6.0","0.0","Bangoge","5.0",2,"0.0","1.0","5.0","0.0","3.0","4.0","4.0","4.0",7,"13.0","15.0"
"164",75920,2005,2010,5,572,10,"mixed","individual_heating","management_in_trust","67.0","798.0","0~5min","5min~10min","8.0","6.0","0.0","Bangoge","5.0",2,"0.0","1.0","5.0","0.0","3.0","4.0","4.0","4.0",7,"13.0","15.0"
"165",75920,2005,2010,5,572,15,"mixed","individual_heating","management_in_trust","67.0","798.0","0~5min","5min~10min","8.0","6.0","0.0","Bangoge","5.0",2,"0.0","1.0","5.0","0.0","3.0","4.0","4.0","4.0",7,"13.0","15.0"
"166",75920,2005,2010,5,572,16,"mixed","individual_heating","management_in_trust","67.0","798.0","0~5min","5min~10min","8.0","6.0","0.0","Bangoge","5.0",2,"0.0","1.0","5.0","0.0","3.0","4.0","4.0","4.0",7,"13.0","15.0"
"167",75920,2005,2010,5,572,17,"mixed","individual_heating","management_in_trust","67.0","798.0","0~5min","5min~10min","8.0","6.0","0.0","Bangoge","5.0",2,"0.0","1.0","5.0","0.0","3.0","4.0","4.0","4.0",7,"13.0","15.0"
"168",75920,2005,2010,5,572,10,"mixed","individual_heating","management_in_trust","67.0","798.0","0~5min","5min~10min","8.0","6.0","0.0","Bangoge","5.0",2,"0.0","1.0","5.0","0.0","3.0","4.0","4.0","4.0",7,"13.0","15.0"
"169",75088,2005,2010,5,572,6,"mixed","individual_heating","management_in_trust","67.0","798.0","0~5min","5min~10min","8.0","6.0","0.0","Bangoge","5.0",2,"0.0","1.0","5.0","0.0","3.0","4.0","4.0","4.0",7,"13.0","15.0"
"170",74256,2005,2010,5,572,2,"mixed","individual_heating","management_in_trust","67.0","798.0","0~5min","5min~10min","8.0","6.0","0.0","Bangoge","5.0",2,"0.0","1.0","5.0","0.0","3.0","4.0","4.0","4.0",7,"13.0","15.0"
"171",73840,2005,2010,5,572,13,"mixed","individual_heating","management_in_trust","67.0","798.0","0~5min","5min~10min","8.0","6.0","0.0","Bangoge","5.0",2,"0.0","1.0","5.0","0.0","3.0","4.0","4.0","4.0",7,"13.0","15.0"
"172",73840,2005,2010,5,572,11,"mixed","individual_heating","management_in_trust","67.0","798.0","0~5min","5min~10min","8.0","6.0","0.0","Bangoge","5.0",2,"0.0","1.0","5.0","0.0","3.0","4.0","4.0","4.0",7,"13.0","15.0"
"173",75920,2005,2010,5,572,19,"mixed","individual_heating","management_in_trust","67.0","798.0","0~5min","5min~10min","8.0","6.0","0.0","Bangoge","5.0",2,"0.0","1.0","5.0","0.0","3.0","4.0","4.0","4.0",7,"13.0","15.0"
"174",75504,2005,2010,5,572,8,"mixed","individual_heating","management_in_trust","67.0","798.0","0~5min","5min~10min","8.0","6.0","0.0","Bangoge","5.0",2,"0.0","1.0","5.0","0.0","3.0","4.0","4.0","4.0",7,"13.0","15.0"
"175",75920,2005,2010,5,572,18,"mixed","individual_heating","management_in_trust","67.0","798.0","0~5min","5min~10min","8.0","6.0","0.0","Bangoge","5.0",2,"0.0","1.0","5.0","0.0","3.0","4.0","4.0","4.0",7,"13.0","15.0"
"176",73053,2005,2010,5,572,4,"mixed","individual_heating","management_in_trust","67.0","798.0","0~5min","5min~10min","8.0","6.0","0.0","Bangoge","5.0",2,"0.0","1.0","5.0","0.0","3.0","4.0","4.0","4.0",7,"13.0","15.0"
"177",75920,2005,2010,5,572,15,"mixed","individual_heating","management_in_trust","67.0","798.0","0~5min","5min~10min","8.0","6.0","0.0","Bangoge","5.0",2,"0.0","1.0","5.0","0.0","3.0","4.0","4.0","4.0",7,"13.0","15.0"
"178",75088,2005,2010,5,572,5,"mixed","individual_heating","management_in_trust","67.0","798.0","0~5min","5min~10min","8.0","6.0","0.0","Bangoge","5.0",2,"0.0","1.0","5.0","0.0","3.0","4.0","4.0","4.0",7,"13.0","15.0"
"179",75504,2005,2010,5,572,8,"mixed","individual_heating","management_in_trust","67.0","798.0","0~5min","5min~10min","8.0","6.0","0.0","Bangoge","5.0",2,"0.0","1.0","5.0","0.0","3.0","4.0","4.0","4.0",7,"13.0","15.0"
"180",75920,2005,2010,5,572,10,"mixed","individual_heating","management_in_trust","67.0","798.0","0~5min","5min~10min","8.0","6.0","0.0","Bangoge","5.0",2,"0.0","1.0","5.0","0.0","3.0","4.0","4.0","4.0",7,"13.0","15.0"
"181",75920,2005,2010,5,572,18,"mixed","individual_heating","management_in_trust","67.0","798.0","0~5min","5min~10min","8.0","6.0","0.0","Bangoge","5.0",2,"0.0","1.0","5.0","0.0","3.0","4.0","4.0","4.0",7,"13.0","15.0"
"182",73840,2005,2010,5,572,15,"mixed","individual_heating","management_in_trust","67.0","798.0","0~5min","5min~10min","8.0","6.0","0.0","Bangoge","5.0",2,"0.0","1.0","5.0","0.0","3.0","4.0","4.0","4.0",7,"13.0","15.0"
"183",75920,2005,2010,5,572,12,"mixed","individual_heating","management_in_trust","67.0","798.0","0~5min","5min~10min","8.0","6.0","0.0","Bangoge","5.0",2,"0.0","1.0","5.0","0.0","3.0","4.0","4.0","4.0",7,"13.0","15.0"
"184",74256,2005,2010,5,572,3,"mixed","individual_heating","management_in_trust","67.0","798.0","0~5min","5min~10min","8.0","6.0","0.0","Bangoge","5.0",2,"0.0","1.0","5.0","0.0","3.0","4.0","4.0","4.0",7,"13.0","15.0"
"185",73840,2005,2010,5,572,14,"mixed","individual_heating","management_in_trust","67.0","798.0","0~5min","5min~10min","8.0","6.0","0.0","Bangoge","5.0",2,"0.0","1.0","5.0","0.0","3.0","4.0","4.0","4.0",7,"13.0","15.0"
"186",75088,2005,2010,5,572,14,"mixed","individual_heating","management_in_trust","67.0","798.0","0~5min","5min~10min","8.0","6.0","0.0","Bangoge","5.0",2,"0.0","1.0","5.0","0.0","3.0","4.0","4.0","4.0",7,"13.0","15.0"
"187",75088,2005,2010,5,572,5,"mixed","individual_heating","management_in_trust","67.0","798.0","0~5min","5min~10min","8.0","6.0","0.0","Bangoge","5.0",2,"0.0","1.0","5.0","0.0","3.0","4.0","4.0","4.0",7,"13.0","15.0"
"188",75920,2005,2010,5,572,19,"mixed","individual_heating","management_in_trust","67.0","798.0","0~5min","5min~10min","8.0","6.0","0.0","Bangoge","5.0",2,"0.0","1.0","5.0","0.0","3.0","4.0","4.0","4.0",7,"13.0","15.0"
"189",73053,2005,2010,5,572,6,"mixed","individual_heating","management_in_trust","67.0","798.0","0~5min","5min~10min","8.0","6.0","0.0","Bangoge","5.0",2,"0.0","1.0","5.0","0.0","3.0","4.0","4.0","4.0",7,"13.0","15.0"
"190",75088,2005,2010,5,572,5,"mixed","individual_heating","management_in_trust","67.0","798.0","0~5min","5min~10min","8.0","6.0","0.0","Bangoge","5.0",2,"0.0","1.0","5.0","0.0","3.0","4.0","4.0","4.0",7,"13.0","15.0"
"191",73442,2005,2010,5,572,7,"mixed","individual_heating","management_in_trust","67.0","798.0","0~5min","5min~10min","8.0","6.0","0.0","Bangoge","5.0",2,"0.0","1.0","5.0","0.0","3.0","4.0","4.0","4.0",7,"13.0","15.0"
"192",74672,2005,2010,5,572,21,"mixed","individual_heating","management_in_trust","67.0","798.0","0~5min","5min~10min","8.0","6.0","0.0","Bangoge","5.0",2,"0.0","1.0","5.0","0.0","3.0","4.0","4.0","4.0",7,"13.0","15.0"
"193",75504,2005,2010,5,572,8,"mixed","individual_heating","management_in_trust","67.0","798.0","0~5min","5min~10min","8.0","6.0","0.0","Bangoge","5.0",2,"0.0","1.0","5.0","0.0","3.0","4.0","4.0","4.0",7,"13.0","15.0"
"194",75920,2005,2010,5,572,16,"mixed","individual_heating","management_in_trust","67.0","798.0","0~5min","5min~10min","8.0","6.0","0.0","Bangoge","5.0",2,"0.0","1.0","5.0","0.0","3.0","4.0","4.0","4.0",7,"13.0","15.0"
"195",75920,2005,2010,5,572,13,"mixed","individual_heating","management_in_trust","67.0","798.0","0~5min","5min~10min","8.0","6.0","0.0","Bangoge","5.0",2,"0.0","1.0","5.0","0.0","3.0","4.0","4.0","4.0",7,"13.0","15.0"
"196",73053,2005,2010,5,572,5,"mixed","individual_heating","management_in_trust","67.0","798.0","0~5min","5min~10min","8.0","6.0","0.0","Bangoge","5.0",2,"0.0","1.0","5.0","0.0","3.0","4.0","4.0","4.0",7,"13.0","15.0"
"197",73442,2005,2010,5,572,8,"mixed","individual_heating","management_in_trust","67.0","798.0","0~5min","5min~10min","8.0","6.0","0.0","Bangoge","5.0",2,"0.0","1.0","5.0","0.0","3.0","4.0","4.0","4.0",7,"13.0","15.0"
"198",75920,2005,2010,5,572,13,"mixed","individual_heating","management_in_trust","67.0","798.0","0~5min","5min~10min","8.0","6.0","0.0","Bangoge","5.0",2,"0.0","1.0","5.0","0.0","3.0","4.0","4.0","4.0",7,"13.0","15.0"
"199",75920,2005,2010,5,572,18,"mixed","individual_heating","management_in_trust","67.0","798.0","0~5min","5min~10min","8.0","6.0","0.0","Bangoge","5.0",2,"0.0","1.0","5.0","0.0","3.0","4.0","4.0","4.0",7,"13.0","15.0"
"200",75920,2005,2010,5,572,14,"mixed","individual_heating","management_in_trust","67.0","798.0","0~5min","5min~10min","8.0","6.0","0.0","Bangoge","5.0",2,"0.0","1.0","5.0","0.0","3.0","4.0","4.0","4.0",7,"13.0","15.0"
